,play_maker,player_team,Week,Zone,Yards,Long,rush_attempts,rush_touchdown,Rec_Yards,pass_touchdown,Rec,Tgt
1084,D.Westbrook,JAX,1,Other,2,2,1,0.0,34.0,0.0,6.0,8.0
1085,D.Westbrook,JAX,3,Other,4,4,1,0.0,92.0,0.0,10.0,16.0
1086,D.Westbrook,JAX,7,Other,14,8,2,0.0,206.0,0.0,12.0,14.0
1087,D.Westbrook,JAX,15,Other,7,7,1,0.0,28.0,0.0,4.0,8.0
1088,D.Williams,GB,7,Other,2,2,3,0.0,,,,
1089,D.Williams,GB,17,Other,9,5,2,0.0,,,,
1090,D.Williams,KC,3,Inside the 5,-1,-1,1,0.0,,,,
1091,D.Williams,KC,3,Other,63,41,8,0.0,72.0,0.0,8.0,8.0
1092,D.Williams,KC,4,Inside the 5,4,2,3,2.0,,,,
1093,D.Williams,KC,4,Other,4,8,4,0.0,86.0,0.0,6.0,8.0
1094,D.Williams,KC,4,Red Zone,5,5,1,0.0,,,,
1095,D.Williams,KC,7,Inside the 5,1,1,2,0.0,,,,
1096,D.Williams,KC,8,Other,10,8,2,0.0,,,,
1097,D.Williams,KC,9,Other,1,1,1,0.0,,,,
1098,D.Williams,KC,10,Other,6,5,2,0.0,18.0,0.0,2.0,2.0
1099,D.Williams,KC,11,Other,29,6,10,0.0,16.0,0.0,4.0,6.0
1100,D.Williams,KC,11,Red Zone,6,6,1,1.0,,,,
1101,D.Williams,KC,13,Other,17,15,3,0.0,0.0,0.0,0.0,2.0
1102,D.Williams,KC,13,Red Zone,-4,0,3,0.0,,,,
1103,DK.Metcalf,SEA,6,Other,4,4,1,0.0,138.0,0.0,8.0,10.0
1104,DK.Metcalf,SEA,9,Other,7,7,1,0.0,246.0,2.0,12.0,16.0
1105,Dam.Williams,KC,1,Inside the 5,1,1,1,1.0,-2.0,0.0,2.0,2.0
1106,Dam.Williams,KC,1,Other,17,6,9,0.0,58.0,0.0,6.0,6.0
1107,Dam.Williams,KC,1,Red Zone,8,4,3,0.0,22.0,0.0,4.0,4.0
1108,Dam.Williams,KC,2,Other,8,5,9,0.0,96.0,0.0,6.0,10.0
1109,Dam.Williams,KC,5,Other,23,6,9,0.0,30.0,0.0,6.0,6.0
1110,Dam.Williams,KC,6,Other,6,6,1,0.0,,,,
1111,Dam.Williams,KC,7,Inside the 5,1,1,1,0.0,0.0,0.0,0.0,2.0
1112,Dam.Williams,KC,7,Other,6,4,8,0.0,-2.0,0.0,4.0,4.0
1113,Dam.Williams,KC,8,Inside the 5,3,3,1,1.0,,,,
1114,Dam.Williams,KC,8,Other,27,9,5,0.0,,,,
1115,Dam.Williams,KC,8,Red Zone,0,0,1,0.0,,,,
1116,Dam.Williams,KC,9,Other,126,91,9,1.0,6.0,0.0,4.0,4.0
1117,Dam.Williams,KC,9,Red Zone,-1,2,3,0.0,,,,
1118,Dam.Williams,KC,10,Other,67,15,18,0.0,64.0,0.0,10.0,10.0
1119,Dam.Williams,KC,10,Red Zone,10,10,1,0.0,,,,
1120,Dam.Williams,KC,11,Other,7,3,4,0.0,12.0,0.0,2.0,2.0
1121,Dam.Williams,KC,16,Other,63,12,14,0.0,26.0,0.0,4.0,4.0
1122,Dam.Williams,KC,16,Red Zone,2,4,2,0.0,28.0,2.0,2.0,2.0
1123,Dam.Williams,KC,17,Other,109,84,9,1.0,60.0,0.0,8.0,14.0
1124,Dam.Williams,KC,17,Red Zone,15,7,3,1.0,,,,
1125,E.Elliott,DAL,1,Other,37,8,10,0.0,20.0,0.0,2.0,4.0
1126,E.Elliott,DAL,1,Red Zone,16,10,3,1.0,,,,
1127,E.Elliott,DAL,2,Inside the 5,4,2,3,1.0,,,,
1128,E.Elliott,DAL,2,Other,103,27,18,0.0,18.0,0.0,4.0,4.0
1129,E.Elliott,DAL,2,Red Zone,4,2,2,0.0,,,,
1130,E.Elliott,DAL,3,Other,91,18,14,0.0,28.0,0.0,4.0,6.0
1131,E.Elliott,DAL,3,Red Zone,34,13,5,0.0,,,,
1132,E.Elliott,DAL,4,Inside the 5,2,1,2,1.0,,,,
1133,E.Elliott,DAL,4,Other,32,6,15,0.0,60.0,0.0,12.0,14.0
1134,E.Elliott,DAL,4,Red Zone,1,1,1,0.0,,,,
1135,E.Elliott,DAL,5,Inside the 5,2,2,1,1.0,,,,
1136,E.Elliott,DAL,5,Other,62,14,10,0.0,58.0,0.0,4.0,4.0
1137,E.Elliott,DAL,5,Red Zone,-2,-2,1,0.0,0.0,0.0,0.0,2.0
1138,E.Elliott,DAL,6,Inside the 5,6,5,2,1.0,,,,
1139,E.Elliott,DAL,6,Other,68,13,18,0.0,88.0,0.0,8.0,8.0
1140,E.Elliott,DAL,6,Red Zone,31,7,8,0.0,8.0,0.0,2.0,4.0
1141,E.Elliott,DAL,7,Inside the 5,1,1,1,1.0,,,,
1142,E.Elliott,DAL,7,Other,81,16,13,0.0,64.0,0.0,10.0,12.0
1143,E.Elliott,DAL,7,Red Zone,29,13,8,0.0,8.0,0.0,2.0,2.0
1144,E.Elliott,DAL,9,Other,127,19,21,0.0,,,,
1145,E.Elliott,DAL,9,Red Zone,12,6,2,0.0,,,,
1146,E.Elliott,DAL,10,Other,49,6,17,0.0,32.0,0.0,4.0,4.0
1147,E.Elliott,DAL,10,Red Zone,-2,1,3,0.0,0.0,0.0,0.0,2.0
1148,E.Elliott,DAL,11,Inside the 5,1,1,1,1.0,,,,
1149,E.Elliott,DAL,11,Other,34,7,13,0.0,22.0,0.0,2.0,2.0
1150,E.Elliott,DAL,11,Red Zone,10,8,2,0.0,34.0,2.0,2.0,4.0
1151,E.Elliott,DAL,12,Other,80,12,19,0.0,80.0,0.0,8.0,8.0
1152,E.Elliott,DAL,12,Red Zone,6,3,2,0.0,,,,
1153,E.Elliott,DAL,13,Other,72,30,11,0.0,126.0,0.0,12.0,16.0
1154,E.Elliott,DAL,13,Red Zone,-1,-1,1,0.0,6.0,0.0,2.0,4.0
1155,E.Elliott,DAL,14,Inside the 5,7,2,4,2.0,,,,
1156,E.Elliott,DAL,14,Other,67,31,13,0.0,24.0,0.0,4.0,10.0
1157,E.Elliott,DAL,14,Red Zone,7,6,2,0.0,,,,
1158,E.Elliott,DAL,15,Inside the 5,8,3,4,2.0,,,,
1159,E.Elliott,DAL,15,Other,108,15,19,0.0,74.0,0.0,4.0,6.0
1160,E.Elliott,DAL,15,Red Zone,1,1,1,0.0,12.0,0.0,2.0,2.0
1161,E.Elliott,DAL,16,Other,47,10,13,0.0,74.0,0.0,14.0,14.0
1162,E.Elliott,DAL,17,Other,117,33,16,1.0,-16.0,0.0,0.0,6.0
1163,E.Elliott,DAL,17,Red Zone,5,3,2,0.0,20.0,2.0,4.0,4.0
1164,E.Engram,NYG,5,Other,5,5,2,0.0,44.0,0.0,8.0,16.0
1165,E.Engram,NYG,9,Other,2,2,1,0.0,96.0,0.0,10.0,12.0
1166,E.Harris,OAK,5,Other,4,4,1,0.0,,,,
1167,E.Manning,NYG,1,Other,6,6,1,0.0,,,,
1168,E.Manning,NYG,2,Other,2,2,1,0.0,,,,
1169,E.Manning,NYG,14,Red Zone,0,0,1,0.0,,,,
1170,E.Penny,NYG,1,Other,2,2,1,0.0,,,,
1171,E.Penny,NYG,1,Red Zone,1,1,1,0.0,,,,
1172,E.Penny,NYG,4,Other,12,5,3,0.0,,,,
1173,E.Penny,NYG,5,Other,10,6,2,0.0,18.0,0.0,2.0,2.0
1174,E.Penny,NYG,5,Red Zone,5,5,1,0.0,,,,
1175,E.Penny,NYG,6,Other,6,3,3,0.0,0.0,0.0,2.0,4.0
1176,E.Penny,NYG,8,Other,3,3,1,0.0,,,,
1177,E.Penny,NYG,13,Other,2,2,2,0.0,0.0,0.0,0.0,2.0
1178,E.Penny,NYG,15,Other,-2,-2,1,0.0,,,,
1179,F.Gore,BUF,1,Other,20,9,11,0.0,,,,
1180,F.Gore,BUF,2,Inside the 5,2,1,3,1.0,,,,
1181,F.Gore,BUF,2,Other,58,9,15,0.0,30.0,0.0,4.0,4.0
1182,F.Gore,BUF,2,Red Zone,8,8,1,0.0,,,,
1183,F.Gore,BUF,3,Inside the 5,1,1,1,1.0,,,,
1184,F.Gore,BUF,3,Other,75,22,13,0.0,26.0,0.0,4.0,4.0
1185,F.Gore,BUF,4,Inside the 5,-1,0,2,0.0,,,,
1186,F.Gore,BUF,4,Other,101,41,12,0.0,0.0,0.0,0.0,2.0
1187,F.Gore,BUF,4,Red Zone,9,5,3,0.0,,,,
1188,F.Gore,BUF,5,Other,60,19,14,0.0,18.0,0.0,4.0,4.0
1189,F.Gore,BUF,7,Other,52,15,10,0.0,22.0,0.0,2.0,2.0
1190,F.Gore,BUF,7,Red Zone,3,3,1,0.0,,,,
1191,F.Gore,BUF,8,Other,34,8,9,0.0,,,,
1192,F.Gore,BUF,9,Inside the 5,0,0,3,0.0,,,,
1193,F.Gore,BUF,9,Other,9,4,7,0.0,,,,
1194,F.Gore,BUF,9,Red Zone,6,6,1,0.0,,,,
1195,F.Gore,BUF,10,Inside the 5,0,0,1,0.0,,,,
1196,F.Gore,BUF,10,Other,10,4,3,0.0,8.0,0.0,2.0,2.0
1197,F.Gore,BUF,10,Red Zone,2,2,1,0.0,,,,
1198,F.Gore,BUF,11,Other,24,6,9,0.0,36.0,0.0,2.0,4.0
1199,F.Gore,BUF,11,Red Zone,3,2,2,0.0,,,,
1200,F.Gore,BUF,12,Other,62,27,14,0.0,,,,
1201,F.Gore,BUF,12,Red Zone,3,3,1,0.0,,,,
1202,F.Gore,BUF,13,Other,13,5,8,0.0,28.0,0.0,2.0,2.0
1203,F.Gore,BUF,13,Red Zone,-2,-2,1,0.0,,,,
1204,F.Gore,BUF,14,Inside the 5,-2,-2,1,0.0,,,,
1205,F.Gore,BUF,14,Other,8,6,3,0.0,,,,
1206,F.Gore,BUF,15,Other,14,5,6,0.0,,,,
1207,F.Gore,BUF,15,Red Zone,1,9,4,0.0,,,,
1208,F.Gore,BUF,17,Other,26,12,6,0.0,32.0,0.0,6.0,8.0
1209,G.Allison,GB,4,Other,7,7,1,0.0,66.0,0.0,4.0,4.0
1210,G.Bernard,CIN,1,Other,21,11,7,0.0,84.0,0.0,4.0,4.0
1211,G.Bernard,CIN,2,Other,5,5,5,0.0,14.0,0.0,2.0,6.0
1212,G.Bernard,CIN,2,Red Zone,1,1,1,0.0,,,,
1213,G.Bernard,CIN,3,Other,5,4,3,0.0,14.0,0.0,4.0,4.0
1214,G.Bernard,CIN,4,Other,3,3,1,0.0,32.0,0.0,8.0,12.0
1215,G.Bernard,CIN,5,Other,10,9,2,0.0,14.0,0.0,2.0,2.0
1216,G.Bernard,CIN,6,Other,2,2,3,0.0,12.0,0.0,2.0,4.0
1217,G.Bernard,CIN,6,Red Zone,2,2,1,0.0,28.0,0.0,2.0,2.0
1218,G.Bernard,CIN,7,Inside the 5,0,0,1,0.0,,,,
1219,G.Bernard,CIN,7,Other,0,2,3,0.0,8.0,0.0,2.0,6.0
1220,G.Bernard,CIN,8,Other,28,25,2,0.0,22.0,0.0,2.0,2.0
1221,G.Bernard,CIN,8,Red Zone,3,3,1,0.0,6.0,0.0,2.0,2.0
1222,G.Bernard,CIN,10,Other,6,8,3,0.0,0.0,0.0,2.0,2.0
1223,G.Bernard,CIN,10,Red Zone,2,2,1,0.0,,,,
1224,G.Bernard,CIN,11,Other,20,18,2,0.0,32.0,0.0,2.0,6.0
1225,G.Bernard,CIN,11,Red Zone,10,10,1,0.0,,,,
1226,G.Bernard,CIN,12,Other,-1,-1,1,0.0,62.0,0.0,6.0,6.0
1227,G.Bernard,CIN,13,Other,4,4,1,0.0,16.0,0.0,2.0,4.0
1228,G.Bernard,CIN,14,Other,15,13,3,0.0,62.0,0.0,4.0,4.0
1229,G.Bernard,CIN,14,Red Zone,0,0,1,0.0,0.0,0.0,0.0,2.0
1230,G.Bernard,CIN,15,Other,20,17,3,0.0,20.0,0.0,4.0,4.0
1231,G.Bernard,CIN,15,Red Zone,7,4,2,0.0,,,,
1232,G.Bernard,CIN,16,Other,3,3,2,0.0,6.0,0.0,2.0,4.0
1233,G.Bernard,CIN,17,Other,4,5,3,0.0,0.0,0.0,0.0,2.0
1234,G.Edwards,BAL,1,Inside the 5,0,1,3,0.0,,,,
1235,G.Edwards,BAL,1,Other,37,11,10,0.0,,,,
1236,G.Edwards,BAL,1,Red Zone,19,10,4,0.0,,,,
1237,G.Edwards,BAL,2,Other,8,4,2,0.0,,,,
1238,G.Edwards,BAL,2,Red Zone,3,3,1,0.0,,,,
1239,G.Edwards,BAL,3,Other,53,15,7,0.0,30.0,0.0,4.0,4.0
1240,G.Edwards,BAL,4,Other,24,14,5,0.0,16.0,0.0,2.0,2.0
1241,G.Edwards,BAL,4,Red Zone,4,4,1,0.0,,,,
1242,G.Edwards,BAL,5,Other,15,7,4,0.0,,,,
1243,G.Edwards,BAL,5,Red Zone,2,2,1,0.0,12.0,0.0,2.0,2.0
1244,G.Edwards,BAL,6,Inside the 5,6,3,3,0.0,,,,
1245,G.Edwards,BAL,6,Other,28,25,3,0.0,,,,
1246,G.Edwards,BAL,7,Other,36,14,7,0.0,,,,
1247,G.Edwards,BAL,7,Red Zone,-1,-1,1,0.0,,,,
1248,G.Edwards,BAL,9,Inside the 5,-1,-1,1,0.0,,,,
1249,G.Edwards,BAL,9,Other,16,5,5,0.0,,,,
1250,G.Edwards,BAL,9,Red Zone,12,12,1,1.0,,,,
1251,G.Edwards,BAL,10,Other,17,8,4,0.0,,,,
1252,G.Edwards,BAL,11,Other,112,63,8,1.0,,,,
1253,G.Edwards,BAL,12,Other,44,11,10,0.0,,,,
1254,G.Edwards,BAL,12,Red Zone,11,4,4,0.0,,,,
1255,G.Edwards,BAL,13,Other,15,4,6,0.0,14.0,0.0,2.0,2.0
1256,G.Edwards,BAL,14,Other,12,7,2,0.0,,,,
1257,G.Edwards,BAL,14,Red Zone,8,7,2,0.0,,,,
1258,G.Edwards,BAL,15,Other,35,28,5,0.0,,,,
1259,G.Edwards,BAL,16,Inside the 5,-1,-1,1,0.0,,,,
1260,G.Edwards,BAL,16,Other,67,10,11,0.0,14.0,0.0,2.0,2.0
1261,G.Edwards,BAL,17,Other,130,38,21,0.0,4.0,0.0,2.0,2.0
1262,G.Everett,LA,2,Red Zone,0,0,1,0.0,42.0,0.0,6.0,6.0
1263,G.Howell,HOU,11,Other,5,4,2,0.0,,,,
1264,G.Howell,HOU,17,Inside the 5,1,1,1,0.0,,,,
1265,G.Howell,HOU,17,Other,1,1,1,0.0,,,,
1266,G.Howell,HOU,17,Red Zone,3,3,1,0.0,,,,
1267,G.Kittle,SF,5,Other,18,18,1,0.0,132.0,2.0,10.0,12.0
1268,G.Kittle,SF,7,Inside the 5,-2,-2,1,0.0,,,,
1269,G.Kittle,SF,7,Other,2,2,1,0.0,76.0,0.0,6.0,10.0
1270,G.Kittle,SF,13,Red Zone,-3,-3,1,0.0,,,,
1271,G.Kittle,SF,17,Other,7,7,1,0.0,172.0,0.0,14.0,14.0
1272,G.Minshew,JAX,1,Red Zone,6,6,1,0.0,,,,
1273,G.Minshew,JAX,2,Other,52,21,5,0.0,,,,
1274,G.Minshew,JAX,2,Red Zone,4,4,1,0.0,,,,
1275,G.Minshew,JAX,3,Other,19,10,3,0.0,,,,
1276,G.Minshew,JAX,4,Other,2,2,1,0.0,,,,
1277,G.Minshew,JAX,5,Other,43,11,6,0.0,,,,
1278,G.Minshew,JAX,6,Other,2,2,1,0.0,,,,
1279,G.Minshew II,JAX,7,Inside the 5,3,3,1,0.0,,,,
1280,G.Minshew II,JAX,7,Other,46,20,7,0.0,,,,
1281,G.Minshew II,JAX,8,Other,32,13,4,0.0,,,,
1282,G.Minshew II,JAX,9,Other,34,10,4,0.0,,,,
1283,G.Minshew II,JAX,13,Other,4,4,1,0.0,,,,
1284,G.Minshew II,JAX,13,Red Zone,4,4,1,0.0,,,,
1285,G.Minshew II,JAX,14,Other,28,8,5,0.0,,,,
1286,G.Minshew II,JAX,14,Red Zone,3,3,1,0.0,,,,
1287,G.Minshew II,JAX,15,Other,24,11,4,0.0,,,,
1288,G.Minshew II,JAX,15,Red Zone,3,3,1,0.0,,,,
1289,G.Minshew II,JAX,16,Other,34,17,5,0.0,,,,
1290,G.Minshew II,JAX,16,Red Zone,3,3,1,0.0,,,,
1291,G.Minshew II,JAX,17,Other,10,7,2,0.0,,,,
1292,G.Tate,NYG,9,Other,16,16,1,0.0,42.0,0.0,6.0,6.0
1293,G.Ward,PHI,16,Other,5,5,1,0.0,142.0,0.0,8.0,10.0
1294,I.Ford,MIA,17,Other,11,11,1,0.0,90.0,0.0,10.0,12.0
1295,I.McKenzie,BUF,2,Other,4,4,1,0.0,52.0,0.0,2.0,2.0
1296,I.McKenzie,BUF,3,Other,10,8,3,0.0,18.0,0.0,2.0,2.0
1297,I.McKenzie,BUF,11,Other,10,10,1,0.0,42.0,0.0,6.0,12.0
1298,I.McKenzie,BUF,12,Other,-5,-5,1,0.0,26.0,0.0,4.0,6.0
1299,I.McKenzie,BUF,17,Other,30,16,2,0.0,14.0,0.0,4.0,8.0
1300,I.Smith,ATL,1,Inside the 5,-1,-1,1,0.0,,,,
1301,I.Smith,ATL,1,Other,32,16,5,0.0,18.0,0.0,2.0,2.0
1302,I.Smith,ATL,2,Inside the 5,1,1,1,0.0,,,,
1303,I.Smith,ATL,2,Other,31,28,3,0.0,26.0,0.0,4.0,6.0
1304,I.Smith,ATL,3,Other,0,0,1,0.0,,,,
1305,I.Smith,ATL,4,Inside the 5,1,1,1,1.0,,,,
1306,I.Smith,ATL,4,Red Zone,10,10,1,0.0,0.0,0.0,0.0,2.0
1307,I.Smith,ATL,5,Inside the 5,0,0,1,0.0,,,,
1308,I.Smith,ATL,5,Other,18,11,3,0.0,60.0,0.0,8.0,8.0
1309,I.Smith,ATL,5,Red Zone,1,1,1,0.0,30.0,0.0,4.0,4.0
1310,I.Smith,ATL,6,Red Zone,6,3,3,0.0,,,,
1311,I.Smith,ATL,7,Other,7,7,1,0.0,,,,
1312,J.Agnew,DET,6,Other,9,9,1,0.0,,,,
1313,J.Ajayi,PHI,12,Other,15,11,5,0.0,,,,
1314,J.Ajayi,PHI,12,Red Zone,1,1,1,0.0,,,,
1315,J.Ajayi,PHI,13,Other,8,8,1,0.0,,,,
1316,J.Ajayi,PHI,13,Red Zone,1,1,1,0.0,,,,
1317,J.Ajayi,PHI,14,Other,5,3,2,0.0,0.0,0.0,0.0,2.0
1318,J.Allen,BUF,1,Inside the 5,3,3,1,1.0,,,,
1319,J.Allen,BUF,1,Other,36,8,8,0.0,,,,
1320,J.Allen,BUF,2,Other,12,9,3,0.0,,,,
1321,J.Allen,BUF,2,Red Zone,11,6,2,1.0,,,,
1322,J.Allen,BUF,3,Other,32,11,5,0.0,,,,
1323,J.Allen,BUF,3,Red Zone,15,8,3,0.0,,,,
1324,J.Allen,BUF,4,Inside the 5,1,1,1,1.0,,,,
1325,J.Allen,BUF,4,Other,25,15,4,0.0,,,,
1326,J.Allen,BUF,5,Other,29,6,8,0.0,,,,
1327,J.Allen,BUF,7,Inside the 5,2,2,1,0.0,,,,
1328,J.Allen,BUF,7,Other,32,15,4,0.0,,,,
1329,J.Allen,BUF,8,Other,45,14,8,0.0,,,,
1330,J.Allen,BUF,12,Other,54,18,6,0.0,,,,
1331,J.Allen,BUF,12,Red Zone,3,4,2,0.0,,,,
1332,J.Allen,BUF,13,Other,29,9,8,0.0,,,,
1333,J.Allen,BUF,13,Red Zone,15,15,1,1.0,,,,
1334,J.Allen,BUF,14,Other,7,7,1,0.0,,,,
1335,J.Allen,BUF,14,Red Zone,2,2,1,0.0,,,,
1336,J.Allen,BUF,15,Inside the 5,1,1,1,1.0,,,,
1337,J.Allen,BUF,15,Other,26,12,4,0.0,,,,
1338,J.Allen,BUF,15,Red Zone,2,2,1,0.0,,,,
1339,J.Allen,BUF,16,Other,44,16,6,0.0,,,,
1340,J.Allen,BUF,16,Red Zone,-1,-1,1,0.0,,,,
1341,J.Allen,NYG,13,Other,4,4,1,0.0,,,,
1342,J.Allen,NYG,15,Inside the 5,1,1,1,1.0,,,,
1343,J.Allen,NYG,15,Other,8,5,6,0.0,,,,
1344,J.Allen,NYG,15,Red Zone,19,19,1,0.0,,,,
1345,J.Allen,NYG,17,Other,4,4,1,0.0,18.0,0.0,2.0,2.0
1346,J.Berry,PIT,14,Other,-8,-8,1,0.0,,,,
1347,J.Berry,PIT,17,Other,0,0,1,0.0,,,,
1348,J.Brissett,IND,1,Other,9,6,3,0.0,,,,
1349,J.Brissett,IND,2,Other,21,7,5,0.0,,,,
1350,J.Brissett,IND,2,Red Zone,5,5,1,0.0,,,,
1351,J.Brissett,IND,3,Other,6,6,1,0.0,,,,
1352,J.Brissett,IND,4,Other,19,9,3,0.0,,,,
1353,J.Brissett,IND,4,Red Zone,1,1,1,0.0,,,,
1354,J.Brissett,IND,5,Inside the 5,1,1,1,1.0,,,,
1355,J.Brissett,IND,5,Other,10,7,3,0.0,,,,
1356,J.Brissett,IND,7,Other,5,5,2,0.0,,,,
1357,J.Brissett,IND,7,Red Zone,3,3,1,0.0,,,,
1358,J.Brissett,IND,8,Other,34,8,6,0.0,,,,
1359,J.Brissett,IND,9,Red Zone,4,7,2,0.0,,,,
1360,J.Brissett,IND,11,Inside the 5,5,5,1,1.0,,,,
1361,J.Brissett,IND,11,Other,7,7,1,0.0,,,,
1362,J.Brissett,IND,12,Inside the 5,5,5,1,1.0,,,,
1363,J.Brissett,IND,12,Other,15,8,3,0.0,,,,
1364,J.Brissett,IND,14,Inside the 5,2,2,1,0.0,,,,
1365,J.Brissett,IND,14,Other,6,6,1,0.0,,,,
1366,J.Brissett,IND,14,Red Zone,18,9,2,0.0,,,,
1367,J.Brissett,IND,15,Other,7,7,1,0.0,,,,
1368,J.Brissett,IND,16,Inside the 5,1,1,1,1.0,4.0,0.0,2.0,2.0
1369,J.Brissett,IND,16,Other,36,24,2,0.0,,,,
1370,J.Brissett,IND,17,Other,17,9,4,0.0,,,,
1371,J.Brown,BUF,3,Other,4,4,1,0.0,102.0,0.0,8.0,10.0
1372,J.Brown,BUF,16,Red Zone,3,3,1,0.0,,,,
1373,J.Conner,PIT,1,Inside the 5,3,3,1,0.0,,,,
1374,J.Conner,PIT,1,Other,18,5,9,0.0,88.0,0.0,8.0,8.0
1375,J.Conner,PIT,2,Inside the 5,1,1,1,1.0,,,,
1376,J.Conner,PIT,2,Other,32,14,9,0.0,32.0,0.0,4.0,6.0
1377,J.Conner,PIT,2,Red Zone,0,0,1,0.0,-8.0,0.0,2.0,2.0
1378,J.Conner,PIT,3,Other,40,10,12,0.0,20.0,0.0,6.0,6.0
1379,J.Conner,PIT,3,Red Zone,3,3,1,0.0,8.0,0.0,2.0,2.0
1380,J.Conner,PIT,4,Other,42,21,10,0.0,166.0,2.0,16.0,16.0
1381,J.Conner,PIT,5,Inside the 5,1,1,1,1.0,,,,
1382,J.Conner,PIT,5,Other,45,12,10,0.0,,,,
1383,J.Conner,PIT,5,Red Zone,9,4,3,0.0,,,,
1384,J.Conner,PIT,6,Inside the 5,0,0,2,0.0,,,,
1385,J.Conner,PIT,6,Other,25,11,12,0.0,148.0,2.0,12.0,12.0
1386,J.Conner,PIT,6,Red Zone,16,12,2,1.0,8.0,0.0,2.0,2.0
1387,J.Conner,PIT,8,Other,136,25,22,0.0,20.0,0.0,4.0,6.0
1388,J.Conner,PIT,8,Red Zone,9,9,1,1.0,-10.0,0.0,2.0,2.0
1389,J.Conner,PIT,11,Other,10,7,5,0.0,12.0,0.0,2.0,4.0
1390,J.Conner,PIT,15,Other,42,17,7,0.0,-4.0,0.0,6.0,8.0
1391,J.Conner,PIT,15,Red Zone,0,0,1,0.0,22.0,2.0,2.0,2.0
1392,J.Conner,PIT,16,Other,32,15,6,0.0,,,,
1393,J.Crowder,NYJ,1,Other,4,4,1,0.0,186.0,0.0,26.0,32.0
1394,J.Develin,NE,2,Inside the 5,1,1,1,0.0,,,,
1395,J.Develin,NE,2,Other,2,2,1,0.0,,,,
1396,J.Driskel,DET,10,Other,37,11,5,0.0,12.0,0.0,2.0,2.0
1397,J.Driskel,DET,11,Inside the 5,2,2,1,1.0,,,,
1398,J.Driskel,DET,11,Other,52,23,5,0.0,,,,
1399,J.Driskel,DET,11,Red Zone,-2,-2,1,0.0,,,,
1400,J.Driskel,DET,12,Other,59,18,7,0.0,,,,
1401,J.Driskel,DET,12,Red Zone,4,2,2,0.0,,,,
1402,J.Edelman,NE,1,Other,8,8,1,0.0,148.0,0.0,10.0,20.0
1403,J.Edelman,NE,2,Other,1,1,1,0.0,102.0,0.0,8.0,8.0
1404,J.Edelman,NE,7,Other,20,9,3,0.0,66.0,0.0,8.0,18.0
1405,J.Edelman,NE,8,Other,-3,-3,1,0.0,102.0,0.0,10.0,12.0
1406,J.Edelman,NE,13,Other,-7,-7,1,0.0,172.0,0.0,8.0,20.0
1407,J.Edelman,NE,14,Other,8,8,1,0.0,172.0,2.0,14.0,20.0
1408,J.Ferguson,WAS,15,Other,9,7,3,0.0,,,,
1409,J.Flacco,DEN,1,Inside the 5,1,1,1,0.0,,,,
1410,J.Flacco,DEN,3,Other,3,3,1,0.0,,,,
1411,J.Flacco,DEN,3,Red Zone,2,2,1,0.0,,,,
1412,J.Flacco,DEN,5,Other,8,6,2,0.0,,,,
1413,J.Flacco,DEN,6,Other,1,1,2,0.0,,,,
1414,J.Flacco,DEN,8,Other,9,9,1,0.0,,,,
1415,J.Franklin,TB,17,Other,11,11,1,0.0,,,,
1416,J.Garoppolo,SF,2,Other,10,9,2,0.0,,,,
1417,J.Garoppolo,SF,3,Other,2,2,2,0.0,,,,
1418,J.Garoppolo,SF,3,Red Zone,2,2,3,0.0,,,,
1419,J.Garoppolo,SF,5,Other,0,0,1,0.0,,,,
1420,J.Garoppolo,SF,6,Inside the 5,1,1,1,1.0,,,,
1421,J.Garoppolo,SF,6,Other,5,4,2,0.0,,,,
1422,J.Garoppolo,SF,7,Other,20,11,4,0.0,,,,
1423,J.Garoppolo,SF,9,Other,4,4,1,0.0,,,,
1424,J.Garoppolo,SF,10,Other,2,2,1,0.0,,,,
1425,J.Garoppolo,SF,11,Other,7,7,1,0.0,,,,
1426,J.Garoppolo,SF,12,Other,0,0,1,0.0,,,,
1427,J.Garoppolo,SF,12,Red Zone,1,1,1,0.0,,,,
1428,J.Garoppolo,SF,13,Other,5,3,3,0.0,,,,
1429,J.Garoppolo,SF,14,Other,2,2,1,0.0,,,,
1430,J.Garoppolo,SF,15,Other,3,3,1,0.0,,,,
1431,J.Garoppolo,SF,15,Red Zone,3,3,1,0.0,,,,
1432,J.Garoppolo,SF,16,Other,7,7,1,0.0,,,,
1433,J.Garoppolo,SF,16,Red Zone,0,0,1,0.0,,,,
1434,J.Garoppolo,SF,17,Other,4,2,2,0.0,,,,
1435,J.Goff,LA,1,Other,3,3,2,0.0,,,,
1436,J.Goff,LA,2,Inside the 5,1,1,1,1.0,,,,
1437,J.Goff,LA,3,Inside the 5,0,0,1,0.0,,,,
1438,J.Goff,LA,3,Other,15,8,2,0.0,,,,
1439,J.Goff,LA,5,Inside the 5,0,0,1,0.0,,,,
1440,J.Goff,LA,5,Red Zone,1,1,1,0.0,,,,
1441,J.Goff,LA,6,Other,0,0,1,0.0,,,,
1442,J.Goff,LA,7,Inside the 5,1,1,2,1.0,,,,
1443,J.Goff,LA,7,Other,2,2,1,0.0,,,,
1444,J.Goff,LA,10,Other,0,0,1,0.0,,,,
1445,J.Goff,LA,11,Other,5,5,1,0.0,,,,
1446,J.Goff,LA,14,Other,5,5,1,0.0,,,,
